Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
S Methodist,3-1-0,75.0%,25.0%,9.0,2-1-0,66.7%,33.3%,11.7,1-0-0,100.0%,0.0%,+16.0,,,,,2-1-0,66.7%,33.3%,+6.7,0-1-0,0.0%,100.0%,-6.5,,,,,3-1-0,75.0%,25.0%,9.0,3-0-0,100.0%,0.0%,+14.2,,,,,,,,,,,,,1-0-0,100.0%,0.0%,1.0,2-1-0,66.7%,33.3%,+6.7
Cal Poly,3-1-0,75.0%,25.0%,2.5,1-0-0,100.0%,0.0%,10.5,1-0-0,100.0%,0.0%,+10.5,1-0-0,100.0%,0.0%,+4.5,1-1-0,50.0%,50.0%,-2.5,3-0-0,100.0%,0.0%,5.5,3-1-0,75.0%,25.0%,2.5,,,,,0-1-0,0.0%,100.0%,-6.5,,,,,1-0-0,100.0%,0.0%,+4.5,0-0-0,0.0%,0.0%,--,2-1-0,66.7%,33.3%,-0.2,1-1-0,50.0%,50.0%,-2.5
La Salle,3-1-0,75.0%,25.0%,0.6,2-1-0,66.7%,33.3%,-3.5,1-1-0,50.0%,50.0%,-5.5,,,,,3-0-0,100.0%,0.0%,+7.5,1-0-0,100.0%,0.0%,0.5,,,,,3-1-0,75.0%,25.0%,0.6,2-1-0,66.7%,33.3%,+0.7,,,,,,,,,,,,,1-0-0,100.0%,0.0%,13.0,2-0-0,100.0%,0.0%,+6.8
Maryland ES,3-1-0,75.0%,25.0%,15.5,3-1-0,75.0%,25.0%,15.5,1-0-0,100.0%,0.0%,+18.0,1-1-0,50.0%,50.0%,+13.5,1-0-0,100.0%,0.0%,+17.0,3-1-0,75.0%,25.0%,15.5,3-1-0,75.0%,25.0%,15.5,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,2-1-0,66.7%,33.3%,+14.7
S Carolina,3-1-0,75.0%,25.0%,4.9,2-1-0,66.7%,33.3%,1.5,1-0-0,100.0%,0.0%,+5.0,1-0-0,100.0%,0.0%,+1.5,1-1-0,50.0%,50.0%,+6.5,1-0-0,100.0%,0.0%,15.0,1-0-0,100.0%,0.0%,15.0,2-1-0,66.7%,33.3%,1.5,2-1-0,66.7%,33.3%,+1.5,,,,,,,,,,,,,1-0-0,100.0%,0.0%,15.0,2-1-0,66.7%,33.3%,+4.8
TX-Pan Am,3-1-0,75.0%,25.0%,6.5,1-1-0,50.0%,50.0%,-3.3,2-0-0,100.0%,0.0%,+4.5,1-0-0,100.0%,0.0%,+29.0,1-1-0,50.0%,50.0%,-4.3,2-0-0,100.0%,0.0%,17.3,2-0-0,100.0%,0.0%,17.3,1-1-0,50.0%,50.0%,-4.3,0-0-0,0.0%,0.0%,--,0-1-0,0.0%,100.0%,-12.0,1-0-0,100.0%,0.0%,+29.0,1-0-0,100.0%,0.0%,+3.5,1-0-0,100.0%,0.0%,29.0,0-0-0,0.0%,0.0%,--
Navy,3-1-0,75.0%,25.0%,15.5,1-1-0,50.0%,50.0%,10.3,1-1-0,50.0%,50.0%,+1.5,2-0-0,100.0%,0.0%,+19.8,1-0-0,100.0%,0.0%,+30.5,0-1-0,0.0%,100.0%,-8.0,0-1-0,0.0%,100.0%,-8.0,3-0-0,100.0%,0.0%,23.3,3-0-0,100.0%,0.0%,+23.3,,,,,,,,,2-0-0,100.0%,0.0%,+20.8,,,,,2-0-0,100.0%,0.0%,+29.5
Lindenwood,3-1-0,75.0%,25.0%,3.3,2-1-0,66.7%,33.3%,1.7,2-0-0,100.0%,0.0%,+10.8,1-1-0,50.0%,50.0%,-4.3,1-0-0,100.0%,0.0%,+8.0,1-1-0,50.0%,50.0%,-4.0,3-1-0,75.0%,25.0%,3.3,,,,,0-0-0,0.0%,0.0%,--,0-1-0,0.0%,100.0%,-21.5,1-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,+8.0,,,,,0-0-0,0.0%,0.0%,--
Toledo,3-1-0,75.0%,25.0%,2.4,3-0-0,100.0%,0.0%,4.5,2-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+9.5,1-1-0,50.0%,50.0%,-1.8,2-1-0,66.7%,33.3%,3.0,1-0-0,100.0%,0.0%,3.5,2-1-0,66.7%,33.3%,2.0,1-0-0,100.0%,0.0%,+0.5,,,,,,,,,,,,,0-1-0,0.0%,100.0%,-4.0,1-1-0,50.0%,50.0%,-1.8
Baylor,3-1-0,75.0%,25.0%,3.3,2-0-0,100.0%,0.0%,13.8,2-1-0,66.7%,33.3%,-2.7,0-1-0,0.0%,100.0%,-16.5,2-0-0,100.0%,0.0%,+11.5,1-0-0,100.0%,0.0%,6.5,1-0-0,100.0%,0.0%,6.5,2-1-0,66.7%,33.3%,2.2,2-0-0,100.0%,0.0%,+11.5,,,,,,,,,1-1-0,50.0%,50.0%,-7.3,,,,,1-0-0,100.0%,0.0%,+21.0
Purdue,3-1-0,75.0%,25.0%,6.0,3-1-0,75.0%,25.0%,6.0,1-0-0,100.0%,0.0%,+17.5,,,,,2-1-0,66.7%,33.3%,+2.2,,,,,1-0-0,100.0%,0.0%,0.5,2-1-0,66.7%,33.3%,7.8,3-1-0,75.0%,25.0%,+6.0,,,,,,,,,,,,,,,,,2-1-0,66.7%,33.3%,+2.2
Siena,3-1-0,75.0%,25.0%,5.6,2-0-0,100.0%,0.0%,16.0,1-0-0,100.0%,0.0%,+2.5,,,,,2-1-0,66.7%,33.3%,+6.7,1-1-0,50.0%,50.0%,6.3,3-1-0,75.0%,25.0%,5.6,,,,,2-0-0,100.0%,0.0%,+5.0,,,,,,,,,1-1-0,50.0%,50.0%,-4.8,,,,,2-1-0,66.7%,33.3%,+6.7
E Washingtn,3-1-0,75.0%,25.0%,5.8,0-1-0,0.0%,100.0%,-21.0,2-1-0,66.7%,33.3%,-3.3,2-0-0,100.0%,0.0%,+17.3,1-0-0,100.0%,0.0%,+9.5,1-1-0,50.0%,50.0%,-5.8,2-1-0,66.7%,33.3%,7.2,1-0-0,100.0%,0.0%,1.5,2-0-0,100.0%,0.0%,+17.3,,,,,1-0-0,100.0%,0.0%,+33.0,2-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,33.0,,,,
Northeastrn,3-1-0,75.0%,25.0%,4.5,1-1-0,50.0%,50.0%,3.0,2-0-0,100.0%,0.0%,+11.3,0-1-0,0.0%,100.0%,-8.5,2-0-0,100.0%,0.0%,+6.0,1-0-0,100.0%,0.0%,14.5,2-0-0,100.0%,0.0%,11.3,1-1-0,50.0%,50.0%,-2.3,1-1-0,50.0%,50.0%,-0.3,,,,,,,,,1-0-0,100.0%,0.0%,+8.0,1-0-0,100.0%,0.0%,4.0,1-1-0,50.0%,50.0%,-2.3
Yale,3-1-0,75.0%,25.0%,11.5,3-1-0,75.0%,25.0%,11.5,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+31.5,1-1-0,50.0%,50.0%,+4.0,2-1-0,66.7%,33.3%,13.2,1-1-0,50.0%,50.0%,4.0,2-0-0,100.0%,0.0%,19.0,1-0-0,100.0%,0.0%,+6.5,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,2-1-0,66.7%,33.3%,+13.2
N Alabama,3-1-0,75.0%,25.0%,8.0,1-1-0,50.0%,50.0%,-2.8,0-1-0,0.0%,100.0%,-10.5,,,,,3-0-0,100.0%,0.0%,+14.2,0-1-0,0.0%,100.0%,-10.5,1-1-0,50.0%,50.0%,10.3,2-0-0,100.0%,0.0%,5.8,3-0-0,100.0%,0.0%,+14.2,,,,,,,,,2-0-0,100.0%,0.0%,+18.8,,,,,3-0-0,100.0%,0.0%,+14.2
Vanderbilt,3-1-0,75.0%,25.0%,10.8,2-0-0,100.0%,0.0%,11.8,2-0-0,100.0%,0.0%,+11.8,,,,,2-1-0,66.7%,33.3%,+8.3,,,,,,,,,3-1-0,75.0%,25.0%,10.8,3-1-0,75.0%,25.0%,+10.8,,,,,,,,,,,,,1-1-0,50.0%,50.0%,9.8,1-1-0,50.0%,50.0%,+9.8
Hofstra,3-1-0,75.0%,25.0%,-3.4,2-0-0,100.0%,0.0%,9.3,1-1-0,50.0%,50.0%,-16.0,,,,,2-1-0,66.7%,33.3%,-7.3,1-0-0,100.0%,0.0%,1.0,1-1-0,50.0%,50.0%,-19.8,1-0-0,100.0%,0.0%,17.5,2-0-0,100.0%,0.0%,+13.0,,,,,,,,,1-1-0,50.0%,50.0%,-16.0,,,,,2-0-0,100.0%,0.0%,+9.3
Central Mich,3-1-0,75.0%,25.0%,-0.9,3-0-0,100.0%,0.0%,4.7,1-0-0,100.0%,0.0%,+5.5,1-1-0,50.0%,50.0%,-8.3,1-0-0,100.0%,0.0%,+7.5,2-1-0,66.7%,33.3%,-3.7,2-1-0,66.7%,33.3%,-3.7,1-0-0,100.0%,0.0%,7.5,1-0-0,100.0%,0.0%,+7.5,,,,,1-0-0,100.0%,0.0%,+1.0,0-1-0,0.0%,100.0%,-17.5,,,,,1-1-0,50.0%,50.0%,-5.0
Missouri,3-1-0,75.0%,25.0%,2.4,1-1-0,50.0%,50.0%,-5.5,1-0-0,100.0%,0.0%,+3.5,0-1-0,0.0%,100.0%,-14.5,2-0-0,100.0%,0.0%,+10.3,1-0-0,100.0%,0.0%,3.5,1-0-0,100.0%,0.0%,3.5,2-1-0,66.7%,33.3%,2.0,2-1-0,66.7%,33.3%,+2.0,,,,,,,,,,,,,2-0-0,100.0%,0.0%,10.3,2-1-0,66.7%,33.3%,+2.0
Clemson,3-1-0,75.0%,25.0%,2.4,3-1-0,75.0%,25.0%,2.4,2-0-0,100.0%,0.0%,+11.0,,,,,2-1-0,66.7%,33.3%,-0.8,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,10.0,2-1-0,66.7%,33.3%,-0.2,2-1-0,66.7%,33.3%,-0.2,,,,,,,,,,,,,,,,,1-1-0,50.0%,50.0%,-6.3
Wash State,3-1-0,75.0%,25.0%,5.1,2-0-0,100.0%,0.0%,24.3,1-0-0,100.0%,0.0%,+38.5,,,,,2-1-0,66.7%,33.3%,-6.0,,,,,0-1-0,0.0%,100.0%,-28.5,3-0-0,100.0%,0.0%,16.3,3-0-0,100.0%,0.0%,+16.3,,,,,,,,,0-1-0,0.0%,100.0%,-28.5,1-0-0,100.0%,0.0%,0.5,2-1-0,66.7%,33.3%,-6.0
Miss State,3-1-0,75.0%,25.0%,4.9,3-0-0,100.0%,0.0%,10.2,2-0-0,100.0%,0.0%,+6.3,,,,,2-1-0,66.7%,33.3%,+3.3,,,,,,,,,3-1-0,75.0%,25.0%,4.9,2-1-0,66.7%,33.3%,+5.5,,,,,,,,,0-1-0,0.0%,100.0%,-11.0,,,,,1-1-0,50.0%,50.0%,+3.5
Gard-Webb,3-1-0,75.0%,25.0%,9.3,2-1-0,66.7%,33.3%,9.3,1-0-0,100.0%,0.0%,+2.5,2-0-0,100.0%,0.0%,+18.3,0-1-0,0.0%,100.0%,-2.0,2-1-0,66.7%,33.3%,9.3,2-1-0,66.7%,33.3%,9.3,1-0-0,100.0%,0.0%,9.0,1-0-0,100.0%,0.0%,+9.0,,,,,,,,,,,,,1-0-0,100.0%,0.0%,9.0,2-1-0,66.7%,33.3%,+11.5
Santa Clara,3-1-0,75.0%,25.0%,5.4,1-1-0,50.0%,50.0%,1.0,2-0-0,100.0%,0.0%,+10.3,1-1-0,50.0%,50.0%,+5.8,1-0-0,100.0%,0.0%,+4.5,0-1-0,0.0%,100.0%,-3.5,0-1-0,0.0%,100.0%,-3.5,3-0-0,100.0%,0.0%,8.3,1-0-0,100.0%,0.0%,+15.0,,,,,,,,,2-0-0,100.0%,0.0%,+9.8,,,,,1-1-0,50.0%,50.0%,+0.5
Col Charlestn,3-1-0,75.0%,25.0%,17.4,2-0-0,100.0%,0.0%,12.8,2-0-0,100.0%,0.0%,+47.5,,,,,2-1-0,66.7%,33.3%,+15.2,,,,,,,,,3-1-0,75.0%,25.0%,17.4,2-1-0,66.7%,33.3%,+15.2,,,,,0-1-0,0.0%,100.0%,-27.0,1-1-0,50.0%,50.0%,+22.0,,,,,1-0-0,100.0%,0.0%,+1.5
Tennessee,3-1-0,75.0%,25.0%,4.0,1-1-0,50.0%,50.0%,-11.0,1-1-0,50.0%,50.0%,-11.0,,,,,2-1-0,66.7%,33.3%,+4.5,0-1-0,0.0%,100.0%,-24.5,0-1-0,0.0%,100.0%,-24.5,3-0-0,100.0%,0.0%,13.5,3-0-0,100.0%,0.0%,+13.5,,,,,,,,,1-0-0,100.0%,0.0%,+8.0,1-0-0,100.0%,0.0%,30.0,2-0-0,100.0%,0.0%,+19.0
Cal Baptist,3-1-0,75.0%,25.0%,10.8,1-0-0,100.0%,0.0%,17.0,2-0-0,100.0%,0.0%,+15.8,1-0-0,100.0%,0.0%,+19.0,1-1-0,50.0%,50.0%,+3.5,,,,,,,,,3-1-0,75.0%,25.0%,10.8,3-1-0,75.0%,25.0%,+10.8,,,,,,,,,1-0-0,100.0%,0.0%,+14.5,1-1-0,50.0%,50.0%,5.8,1-1-0,50.0%,50.0%,+5.8
Delaware,2-1-0,66.7%,33.3%,-1.8,2-0-0,100.0%,0.0%,13.5,1-1-0,50.0%,50.0%,-8.0,1-0-0,100.0%,0.0%,+10.5,0-1-0,0.0%,100.0%,-32.5,0-1-0,0.0%,100.0%,-32.5,0-1-0,0.0%,100.0%,-32.5,2-0-0,100.0%,0.0%,13.5,2-0-0,100.0%,0.0%,+13.5,,,,,,,,,0-1-0,0.0%,100.0%,-32.5,,,,,1-0-0,100.0%,0.0%,+10.5
Georgetown,2-1-0,66.7%,33.3%,-4.5,,,,,2-0-0,100.0%,0.0%,+8.5,,,,,1-1-0,50.0%,50.0%,-13.5,,,,,1-0-0,100.0%,0.0%,3.5,1-1-0,50.0%,50.0%,-8.5,2-1-0,66.7%,33.3%,-4.5,,,,,,,,,2-0-0,100.0%,0.0%,+8.5,0-1-0,0.0%,100.0%,-30.5,0-1-0,0.0%,100.0%,-30.5
Stetson,2-1-0,66.7%,33.3%,-4.0,2-1-0,66.7%,33.3%,-4.0,1-0-0,100.0%,0.0%,+2.0,1-1-0,50.0%,50.0%,-8.8,1-0-0,100.0%,0.0%,+5.5,1-1-0,50.0%,50.0%,-8.8,1-1-0,50.0%,50.0%,-8.8,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-1-0,50.0%,50.0%,-7.0
Wright St,2-1-0,66.7%,33.3%,-0.5,2-0-0,100.0%,0.0%,2.0,1-0-0,100.0%,0.0%,+3.5,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-2.5,2-1-0,66.7%,33.3%,-0.5,2-1-0,66.7%,33.3%,-0.5,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,0-1-0,0.0%,100.0%,-5.5,1-1-0,50.0%,50.0%,-2.5
Buffalo,2-1-0,66.7%,33.3%,7.2,1-0-0,100.0%,0.0%,18.5,1-0-0,100.0%,0.0%,+18.5,0-1-0,0.0%,100.0%,-12.5,1-0-0,100.0%,0.0%,+15.5,2-0-0,100.0%,0.0%,17.0,2-1-0,66.7%,33.3%,7.2,,,,,0-1-0,0.0%,100.0%,-12.5,,,,,,,,,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,1.5,1-1-0,50.0%,50.0%,+1.5
Miami (OH),2-1-0,66.7%,33.3%,4.3,2-0-0,100.0%,0.0%,9.3,1-1-0,50.0%,50.0%,-2.0,1-0-0,100.0%,0.0%,+17.0,0-1-0,0.0%,100.0%,-5.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,1.5,1-1-0,50.0%,50.0%,5.8,1-1-0,50.0%,50.0%,+5.8,,,,,,,,,0-1-0,0.0%,100.0%,-5.5,,,,,1-0-0,100.0%,0.0%,+17.0
Quinnipiac,2-1-0,66.7%,33.3%,-4.5,1-0-0,100.0%,0.0%,6.5,1-1-0,50.0%,50.0%,-12.8,0-1-0,0.0%,100.0%,-32.0,1-0-0,100.0%,0.0%,+12.0,2-0-0,100.0%,0.0%,9.3,2-0-0,100.0%,0.0%,9.3,0-1-0,0.0%,100.0%,-32.0,0-1-0,0.0%,100.0%,-32.0,,,,,1-0-0,100.0%,0.0%,+12.0,0-1-0,0.0%,100.0%,-32.0,1-0-0,100.0%,0.0%,12.0,0-0-0,0.0%,0.0%,--
Norfolk St,2-1-0,66.7%,33.3%,-1.7,0-1-0,0.0%,100.0%,-13.0,0-0-0,0.0%,0.0%,--,0-1-0,0.0%,100.0%,-13.0,2-0-0,100.0%,0.0%,+4.0,1-1-0,50.0%,50.0%,-6.0,2-0-0,100.0%,0.0%,4.0,0-1-0,0.0%,100.0%,-13.0,1-0-0,100.0%,0.0%,+7.0,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,4.0,2-1-0,66.7%,33.3%,-1.7
Kentucky,2-1-0,66.7%,33.3%,3.5,1-0-0,100.0%,0.0%,3.5,2-0-0,100.0%,0.0%,+10.5,,,,,1-1-0,50.0%,50.0%,+3.5,,,,,0-1-0,0.0%,100.0%,-10.5,2-0-0,100.0%,0.0%,10.5,2-0-0,100.0%,0.0%,+10.5,,,,,,,,,1-0-0,100.0%,0.0%,+17.5,0-1-0,0.0%,100.0%,-10.5,0-1-0,0.0%,100.0%,-10.5
Morgan St,2-1-0,66.7%,33.3%,3.3,2-0-0,100.0%,0.0%,5.8,0-0-0,0.0%,0.0%,--,0-1-0,0.0%,100.0%,-1.5,2-0-0,100.0%,0.0%,+5.8,0-1-0,0.0%,100.0%,-1.5,0-1-0,0.0%,100.0%,-1.5,2-0-0,100.0%,0.0%,5.8,2-0-0,100.0%,0.0%,+5.8,,,,,1-0-0,100.0%,0.0%,+4.5,0-0-0,0.0%,0.0%,--,0-1-0,0.0%,100.0%,-1.5,1-1-0,50.0%,50.0%,+2.8
Cal St Nrdge,2-1-0,66.7%,33.3%,1.7,1-1-0,50.0%,50.0%,0.5,0-1-0,0.0%,100.0%,-17.5,1-0-0,100.0%,0.0%,+18.5,1-0-0,100.0%,0.0%,+4.0,2-1-0,66.7%,33.3%,1.7,0-1-0,0.0%,100.0%,-17.5,2-0-0,100.0%,0.0%,11.3,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+18.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,+4.0
Texas,2-1-1,66.7%,33.3%,2.8,1-0-1,100.0%,0.0%,2.3,1-0-0,100.0%,0.0%,+4.5,0-0-1,0.0%,0.0%,0.0,1-1-0,50.0%,50.0%,+3.3,,,,,,,,,2-1-1,66.7%,33.3%,2.8,1-1-1,50.0%,50.0%,+2.2,,,,,,,,,1-1-0,50.0%,50.0%,+3.3,,,,,1-1-1,50.0%,50.0%,+2.2
Charlotte,2-1-0,66.7%,33.3%,11.3,1-1-0,50.0%,50.0%,1.5,2-0-0,100.0%,0.0%,+31.3,0-1-0,0.0%,100.0%,-28.5,1-0-0,100.0%,0.0%,+31.0,1-0-0,100.0%,0.0%,31.0,1-0-0,100.0%,0.0%,31.0,1-1-0,50.0%,50.0%,1.5,1-1-0,50.0%,50.0%,+1.5,,,,,,,,,1-0-0,100.0%,0.0%,+31.0,,,,,0-1-0,0.0%,100.0%,-28.5
Colorado,2-1-1,66.7%,33.3%,4.0,2-1-1,66.7%,33.3%,4.0,0-1-1,0.0%,100.0%,-10.5,,,,,2-0-1,100.0%,0.0%,+12.3,,,,,,,,,2-1-1,66.7%,33.3%,4.0,2-1-1,66.7%,33.3%,+4.0,,,,,,,,,,,,,,,,,2-0-0,100.0%,0.0%,+18.5
Evansville,2-1-0,66.7%,33.3%,12.0,1-1-0,50.0%,50.0%,3.5,1-0-0,100.0%,0.0%,+10.0,1-0-0,100.0%,0.0%,+29.0,0-1-0,0.0%,100.0%,-3.0,1-1-0,50.0%,50.0%,3.5,1-1-0,50.0%,50.0%,3.5,1-0-0,100.0%,0.0%,29.0,1-0-0,100.0%,0.0%,+29.0,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,29.0,1-1-0,50.0%,50.0%,+13.0
Boise St,2-1-0,66.7%,33.3%,3.5,1-0-0,100.0%,0.0%,10.0,1-1-0,50.0%,50.0%,-0.8,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,+11.0,1-0-0,100.0%,0.0%,12.0,,,,,2-1-0,66.7%,33.3%,3.5,1-1-0,50.0%,50.0%,-0.8,,,,,,,,,0-1-0,0.0%,100.0%,-11.5,1-0-0,100.0%,0.0%,12.0,1-0-0,100.0%,0.0%,+12.0
Indiana St,2-1-0,66.7%,33.3%,12.2,1-0-0,100.0%,0.0%,9.5,1-1-0,50.0%,50.0%,+4.0,1-0-0,100.0%,0.0%,+28.5,0-1-0,0.0%,100.0%,-1.5,1-0-0,100.0%,0.0%,28.5,2-0-0,100.0%,0.0%,19.0,0-1-0,0.0%,100.0%,-1.5,0-1-0,0.0%,100.0%,-1.5,,,,,,,,,1-1-0,50.0%,50.0%,+13.5,,,,,1-0-0,100.0%,0.0%,+28.5
Southern,2-1-0,66.7%,33.3%,7.5,2-0-0,100.0%,0.0%,15.5,1-1-0,50.0%,50.0%,+10.0,1-1-0,50.0%,50.0%,-3.0,,,,,2-1-0,66.7%,33.3%,7.5,2-0-0,100.0%,0.0%,15.5,0-1-0,0.0%,100.0%,-8.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-1-0,0.0%,100.0%,-8.5,,,,,1-0-0,100.0%,0.0%,+2.5
Miami,2-1-0,66.7%,33.3%,12.3,1-0-0,100.0%,0.0%,27.0,2-1-0,66.7%,33.3%,+12.3,,,,,1-1-0,50.0%,50.0%,+5.0,,,,,,,,,2-1-0,66.7%,33.3%,12.3,2-1-0,66.7%,33.3%,+12.3,,,,,,,,,1-1-0,50.0%,50.0%,+5.0,,,,,,,,
Illinois St,2-1-0,66.7%,33.3%,3.5,1-1-0,50.0%,50.0%,-1.3,1-1-0,50.0%,50.0%,+2.3,1-0-0,100.0%,0.0%,+6.0,1-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,6.0,2-0-0,100.0%,0.0%,9.5,0-1-0,0.0%,100.0%,-8.5,1-1-0,50.0%,50.0%,+2.3,,,,,,,,,1-0-0,100.0%,0.0%,+13.0,,,,,1-0-0,100.0%,0.0%,+6.0
Oklahoma St,2-1-0,66.7%,33.3%,2.0,1-0-0,100.0%,0.0%,10.0,1-1-0,50.0%,50.0%,+2.3,,,,,1-1-0,50.0%,50.0%,-2.0,,,,,,,,,2-1-0,66.7%,33.3%,2.0,2-1-0,66.7%,33.3%,+2.0,,,,,,,,,0-1-0,0.0%,100.0%,-5.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,+1.5
Belmont,2-1-0,66.7%,33.3%,1.2,0-1-0,0.0%,100.0%,-10.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+4.0,1-1-0,50.0%,50.0%,-0.3,2-0-0,100.0%,0.0%,6.8,1-0-0,100.0%,0.0%,4.0,1-1-0,50.0%,50.0%,-0.3,0-1-0,0.0%,100.0%,-10.0,,,,,,,,,1-0-0,100.0%,0.0%,+4.0,1-0-0,100.0%,0.0%,9.5,2-1-0,66.7%,33.3%,+1.2
S Dakota St,2-1-0,66.7%,33.3%,5.2,2-0-0,100.0%,0.0%,10.8,1-1-0,50.0%,50.0%,+1.3,,,,,1-1-0,50.0%,50.0%,+3.5,,,,,1-0-0,100.0%,0.0%,8.5,1-1-0,50.0%,50.0%,3.5,1-0-0,100.0%,0.0%,+13.0,,,,,,,,,0-1-0,0.0%,100.0%,-6.0,,,,,1-0-0,100.0%,0.0%,+13.0
Syracuse,2-1-0,66.7%,33.3%,19.0,1-0-0,100.0%,0.0%,16.5,1-1-0,50.0%,50.0%,+4.8,,,,,1-1-0,50.0%,50.0%,+20.3,,,,,,,,,2-1-0,66.7%,33.3%,19.0,2-1-0,66.7%,33.3%,+19.0,,,,,,,,,0-1-0,0.0%,100.0%,-7.0,1-0-0,100.0%,0.0%,47.5,1-0-0,100.0%,0.0%,+47.5
NC A&T,2-1-0,66.7%,33.3%,1.8,0-1-0,0.0%,100.0%,-10.0,2-0-0,100.0%,0.0%,+7.8,2-0-0,100.0%,0.0%,+7.8,0-1-0,0.0%,100.0%,-10.0,2-1-0,66.7%,33.3%,1.8,2-1-0,66.7%,33.3%,1.8,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,2-0-0,100.0%,0.0%,+7.8,,,,,0-1-0,0.0%,100.0%,-10.0
Houston,2-1-0,66.7%,33.3%,-0.5,1-0-0,100.0%,0.0%,0.5,2-0-0,100.0%,0.0%,+1.0,0-1-0,0.0%,100.0%,-3.5,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,2-1-0,66.7%,33.3%,-0.5,1-1-0,50.0%,50.0%,-1.5,,,,,,,,,1-0-0,100.0%,0.0%,+1.5,0-1-0,0.0%,100.0%,-3.5,0-1-0,0.0%,100.0%,-3.5
NW State,2-1-0,66.7%,33.3%,-0.7,,,,,1-0-0,100.0%,0.0%,+12.5,1-1-0,50.0%,50.0%,-2.3,1-0-0,100.0%,0.0%,+2.5,2-1-0,66.7%,33.3%,-0.7,2-1-0,66.7%,33.3%,-0.7,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,2-0-0,100.0%,0.0%,+7.5,0-1-0,0.0%,100.0%,-17.0,1-1-0,50.0%,50.0%,-7.3
UC Davis,2-1-0,66.7%,33.3%,3.5,1-1-0,50.0%,50.0%,0.0,1-1-0,50.0%,50.0%,0.0,1-0-0,100.0%,0.0%,+10.5,0-1-0,0.0%,100.0%,-4.0,2-1-0,66.7%,33.3%,3.5,1-1-0,50.0%,50.0%,0.0,1-0-0,100.0%,0.0%,10.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+10.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,10.5,,,,
